mass,dispersion,kinetic_energy,mean_radius,Group_M_Crit200,Group_M_Crit500,Group_M_Mean200,Group_M_TopHat200,Group_R_Crit200,Group_R_Crit500,Group_R_Mean200,Group_R_TopHat200
132,102.45356,12419069.4375,55.065251155021755,14.025329,11.334526,17.788404,15.599914,84.50059,57.99136,141.06558,111.289375
106,52.9689,8780642.5,43.039190840932264,12.919988,11.094847,15.777018,14.479576,82.221275,57.57933,135.5376,108.56015
123,67.86808,2050103.94140625,49.28917828188177,13.915216,11.228383,16.427073,15.5161915,84.281265,57.81176,137.3681,111.09239
117,53.57941,6075407.35546875,62.73182007562031,10.065005,8.040522,12.5087,11.409365,75.65245,51.722534,125.44266,100.27081
98,54.01796,1692489.66796875,42.715808066675535,9.092704,7.271717,14.693392,12.005997,73.13541,50.01756,132.35626,101.9916
98,57.65407,8133530.671875,42.32246784132144,15.714811,13.181897,19.111334,17.650732,87.76523,60.98536,144.47699,115.96962
108,49.51305,4216961.671875,52.013834360136826,12.227382,9.996735,15.819061,13.916258,80.72263,55.615364,135.6554,107.13512
139,49.26563,2364027.568359375,53.96265391526,13.847396,10.964646,17.741196,15.690552,84.14508,57.35666,140.93939,111.50818
102,51.886875,2184737.80078125,47.1840670315799,13.037878,11.466994,15.303134,14.428619,82.46637,58.217667,134.16403,108.436646
123,55.75544,2495157.8203125,60.46605493025095,11.786515,9.865381,14.874907,13.150635,79.73873,55.371906,132.89789,105.13134
109,49.733116,3929799.140625,49.3795562573407,13.6791525,11.353449,17.407225,15.967522,83.797134,58.024826,140.04982,112.15949
101,642.491,28189554.5,94.52778402736944,13.937514,11.942568,16.450312,15.233545,84.32032,59.011345,137.43634,110.41169
116,57.566044,2045075.6953125,40.624101552565136,14.17177,11.638086,17.204453,15.562955,84.79146,58.504105,139.50714,111.20676
104,54.737896,2777622.046875,52.47970682946171,13.054181,11.221718,15.731797,14.66086,82.49951,57.80085,135.40472,109.011185
109,59.1102,9303863.609375,42.00900462670548,10.897908,10.000639,14.257806,12.484711,77.68443,55.621037,131.039,103.32835
110,52.121655,2939628.3984375,49.77376307086269,13.094406,11.410878,15.959977,14.365193,82.58804,58.123123,136.06046,108.27023
123,51.7694,3909238.8515625,63.11442323210975,12.962135,7.783318,16.48874,14.992455,82.307396,51.163364,137.54077,109.829025
123,57.781227,24597342.046875,42.850118907999395,13.350582,11.129713,16.841581,15.111691,83.123184,57.64086,138.5145,110.118
105,54.527145,2076501.73828125,43.069795962121184,12.6362915,10.533393,16.37134,14.742791,81.612976,56.593224,137.21335,109.21498
105,58.530033,1126417.44140625,40.46165629188717,11.000153,8.596643,14.825194,12.672328,77.925064,52.888454,132.75452,103.84376
99,54.01361,973015.119140625,43.97162476165382,15.101783,11.911862,19.183004,17.639284,86.60557,58.960766,144.6586,115.94101
119,45.697914,2138665.2109375,59.69912967526725,10.878427,8.984175,16.758152,14.55343,77.63934,53.669903,138.28613,108.74168
117,52.12661,3971983.640625,49.37753899721892,12.412708,10.010924,16.390617,14.60896,81.12677,55.640747,137.26709,108.88521
121,50.737617,2087579.205078125,50.461016725630635,13.647428,11.655476,15.572202,14.965219,83.73193,58.534447,134.94934,109.75774
118,43.57439,817803.609375,81.48470008324415,10.817107,9.201126,14.622425,12.727165,77.48812,54.098507,132.14194,103.99467
187,220.88098,10644418.3828125,68.57282212067511,10.8624735,9.126578,13.931159,12.239079,77.599976,53.953484,130.0277,102.64491
137,48.13659,4094350.42578125,56.8229371944662,9.056574,7.5459275,13.203225,10.892534,73.03674,50.63909,127.72017,98.73174
115,51.88565,3073381.962890625,42.951266329374675,15.079917,12.947933,20.029972,17.526583,86.56968,60.62282,146.75659,115.6968
105,52.593254,3295797.216796875,50.62023029228285,13.050023,10.914161,16.22179,14.563483,82.49625,57.267815,136.79358,108.77298
115,52.82424,1251417.197265625,49.40745076814073,13.288961,10.04925,15.238011,14.429043,82.998276,55.713615,133.9757,108.43596
121,45.978745,14850219.3984375,55.47965561807319,13.291849,10.586728,18.013577,15.806407,83.00174,56.688843,141.65788,111.77939
124,57.666126,1656754.796875,42.962611777476795,14.442571,11.820951,18.158411,16.82662,85.328835,58.81097,142.03725,114.136406
99,59.166817,7562743.8046875,40.87882693046533,12.580241,10.173555,17.357735,14.925308,81.491684,55.93978,139.92044,109.66624
127,53.58268,2520007.173828125,61.040149920718164,10.58213,9.231931,13.635027,12.318656,76.925644,54.15895,129.10155,102.86781
108,58.597946,448957.37109375,42.74663900804805,13.672719,10.099085,17.064264,15.324677,83.78638,55.80516,139.12375,110.62973
136,48.382313,664147.765625,76.49056888863,13.381773,9.18562,16.657694,15.391009,83.18971,54.066254,138.01553,110.79201
110,50.72687,15952028.125,49.89035585583525,12.583664,10.954527,15.387373,14.067259,81.497185,57.335552,134.40915,107.5219
106,57.361237,2986316.46875,46.03280929130874,12.370983,9.325761,15.997461,14.553303,81.041504,54.342484,136.1673,108.74135
102,57.669533,928521.140625,50.63002000573622,11.465453,7.882504,15.430915,14.145215,79.01248,51.378845,134.53648,107.718445
68,51.75163,1400073.3828125,67.89047216611105,10.625654,8.224028,15.252841,13.244693,77.0334,52.11253,134.01846,105.38139
112,46.53602,9511540.5,57.35813213717498,12.213929,9.955884,16.227022,14.153572,80.689865,55.540268,136.80983,107.74185
97,59.019493,2433977.42578125,37.907237015694804,7.4682255,5.8526964,11.144578,9.1924305,68.489006,46.52569,120.70668,93.30681
109,58.20436,2197572.84375,42.79169059735415,10.565617,8.645561,14.759958,12.506948,76.8858,52.98784,132.56012,103.39043
110,49.47442,7825361.328125,44.77837814631145,11.471496,9.56958,14.565635,12.972862,79.02222,54.810814,131.97668,104.652954
113,58.011696,8938382.984375,38.77810220907542,11.651499,9.296955,15.963878,13.71636,79.43524,54.283802,136.0662,106.62237
128,50.702568,3303935.75,52.12244495011842,11.504707,7.9189367,16.17812,14.129508,79.10162,51.457676,136.67627,107.67931
100,58.510887,5800053.90625,45.9783194492252,9.30838,8.08783,13.115926,10.907676,73.707275,51.823677,127.442245,98.777054
115,474.41135,15198998.359375,92.16390058104366,13.124641,9.737891,16.114485,14.659348,82.65187,55.129868,136.49359,109.005554
129,79.123795,8026669.2421875,66.19077541470564,10.58768,9.121518,13.760208,12.152916,76.94121,53.942593,129.49786,102.40481
134,119.97786,6706006.96875,45.94776670987394,12.699238,10.676664,17.042143,15.208737,81.74526,56.84932,139.06207,110.35059
102,63.401134,9147552.84375,37.11863700205902,15.135237,12.084692,18.734247,17.017607,86.66936,59.24295,143.52728,114.566956
131,45.70397,5827386.6015625,64.00668681498246,11.890479,9.815357,14.262325,13.5449295,79.97365,55.27495,131.05144,106.17093
141,57.736027,10481637.0703125,48.54015332047273,12.373755,10.2715435,16.372925,14.687779,81.04302,56.11905,137.21954,109.0758
103,61.237885,6245018.75,51.018060814743585,11.068777,9.670538,15.919934,13.448252,78.08923,55.004395,135.94403,105.91751
108,49.8871,1216415.390625,49.81738379838533,13.177838,10.252609,17.92903,16.074028,82.759125,56.085655,141.43625,112.40857
150,61.119125,7995025.78125,49.330730747615625,8.115699,6.7425985,11.008002,9.489393,70.41437,48.772522,120.21443,94.29976
111,46.278194,2859999.767578125,56.63785769101904,12.846394,10.559869,15.713426,14.362978,82.06268,56.63906,135.35635,108.26508
131,46.96707,780234.5927734375,62.021348784738024,13.64208,11.196655,17.574097,15.633581,83.72308,57.756668,140.4943,111.37323
118,57.568424,5042939.265625,38.396499029147336,14.077454,11.243551,17.950863,16.128511,84.60841,57.837982,141.4958,112.530624
118,47.98484,4049875.234375,54.905251751739335,11.806746,9.595608,15.230498,13.889631,79.78476,54.862576,133.95404,107.061874
147,51.67163,4733108.009765625,52.99287568199026,11.747399,9.50651,15.986998,13.766813,79.65295,54.69162,136.13269,106.74519
135,104.466835,1538931.8408203125,53.274532201137156,14.107763,11.932534,17.406363,15.737629,84.66286,58.995018,140.04932,111.61701
190,152.4369,40955078.90625,55.83401740874464,10.690195,8.7690525,14.686393,12.872249,77.18484,53.23839,132.33932,104.38231
119,53.482857,2063922.0546875,50.73305645807401,12.254395,10.302678,15.36556,13.602979,80.78491,56.177383,134.34726,106.32457
115,64.0834,13795249.0625,46.83814175901409,12.92361,11.367189,15.517163,14.100369,82.22856,58.048813,134.79068,107.60712
107,54.560905,2415895.3203125,49.56148525127652,13.668767,10.61451,15.925652,14.880188,83.774796,56.73671,135.95876,109.55469
106,54.812798,2333750.86328125,44.13773082326008,11.323619,9.587263,14.822916,12.804825,78.6848,54.846687,132.74219,104.20148
102,55.216927,9564881.0625,46.353434275581186,9.233554,7.495542,13.390072,11.069617,73.50976,50.52591,128.31932,99.26825
113,58.66448,5462070.40625,56.5861483713108,13.226076,11.562468,16.868782,15.300575,82.86633,58.37805,138.59258,110.57596
107,64.76744,2511176.521484375,37.260997812831214,11.756813,10.081541,15.280853,13.604918,79.67423,55.771954,134.09978,106.32973
109,71.54933,16715436.125,43.008053047692414,15.268527,12.508368,18.465815,16.884491,86.928085,59.92753,142.83374,114.269455
113,50.780285,3526343.76953125,53.47326106043562,14.508318,12.252226,17.5338,15.819374,85.46091,59.518356,140.39282,111.80713
126,56.3922,6642794.8125,48.955107384853115,7.3072605,6.0551977,9.638622,8.484649,67.99373,47.05498,115.001366,90.84371
101,54.305317,4597007.109375,51.62542798324412,11.822638,8.957229,16.21079,14.329033,79.82243,53.6155,136.76799,108.18587
117,59.761185,7815727.0546875,42.45735021070041,12.8674555,10.729231,16.682285,14.643372,82.104355,56.94242,138.07709,108.96576
112,54.482227,11993786.0,48.339914299190944,12.566529,10.565025,16.354078,14.891936,81.45976,56.649395,137.16599,109.582344
106,53.219532,4333288.28125,50.98300306535993,12.890177,11.3676405,16.172325,14.889152,82.15786,58.050724,136.66159,109.571396
102,55.349422,1714931.578125,45.29697740588631,15.036717,12.552817,18.599197,16.82797,86.484604,60.00009,143.17807,114.13852
105,56.94979,382139.8352050781,42.56500801393749,12.320781,9.874393,16.677124,14.58862,80.92609,55.3866,138.06924,108.828735
106,54.937855,3013248.95703125,46.7658990762099,12.039774,9.855749,15.761168,13.8617935,80.30588,55.350357,135.49104,106.990906
145,479.90988,28218572.34375,86.71597968547954,8.717279,7.160815,11.958305,10.542947,72.11117,49.761536,123.57956,97.66765
162,153.41463,30801561.1875,74.63379999412129,12.900271,11.465047,15.779833,14.384513,82.176926,58.214478,135.54471,108.31853
138,77.23066,9052146.65625,45.42675251159827,14.5822935,11.61456,17.062696,15.947028,85.60327,58.46722,139.11708,112.114265
93,53.073574,7464537.46875,57.92392556054666,13.3341,11.105524,16.672773,15.136019,83.09074,57.601494,138.05222,110.175186
100,54.552185,12033338.28125,44.12084042230284,13.410947,11.540511,15.497181,14.362237,83.24455,58.343483,134.72969,108.26805
78,47.731655,5087715.75,64.2447217858693,12.213292,10.15012,14.411794,13.347469,80.68844,55.896976,131.50423,105.656296
106,51.83383,803521.3544921875,51.550879372349215,12.65287,10.224599,16.208849,14.818896,81.64517,56.0347,136.76328,109.39848
151,105.299774,20371707.28125,60.998711244070556,13.929926,11.512123,18.005943,15.976726,84.30615,58.295845,141.64178,112.184006
184,54.162945,2191111.53125,55.73612495500562,9.414328,7.309085,15.238559,12.923204,73.98682,50.104523,133.97824,104.52275
105,55.186863,983287.880859375,43.540783234658285,4.378436,3.5615113,6.548907,5.4042435,57.320786,39.42514,101.107315,78.15961
106,55.25092,4823740.34375,48.61481657504222,11.576402,9.632387,15.631613,13.48552,79.262505,54.930717,135.12126,106.013916
147,53.31483,2732631.80859375,52.23329530741742,12.29841,10.166922,15.689239,14.43683,80.8811,55.929855,135.27988,108.45286
106,59.896976,3683530.2265625,37.51131665182022,13.880787,11.85579,17.381002,15.632877,84.20465,58.87024,139.9801,111.36636
109,56.95982,2009970.431640625,49.78537677103966,12.538029,9.945418,15.58068,14.233328,81.40434,55.518623,134.96815,107.941635
142,57.473503,7144459.8671875,44.84461834960662,12.49918,9.897322,15.248909,14.263584,81.31308,55.43006,134.00638,108.01966
112,69.53172,6664270.8125,56.03442850368312,12.086882,10.291471,15.800676,13.917122,80.40895,56.15624,135.59976,107.1349
124,56.782185,2889985.8984375,44.314491646885386,10.909743,8.604475,15.582667,13.495476,77.713135,52.904472,134.97913,106.041016
125,79.35855,6652560.05859375,76.50509327407555,5.259247,4.0703473,7.934739,6.417722,60.935295,41.220646,107.78254,82.7702
99,53.59516,1005259.8251953125,47.224155361524204,14.245872,11.59947,17.026855,15.750066,84.94183,58.4423,139.02185,111.64583
125,54.852264,8157513.18359375,47.680111853961186,10.189813,7.462918,14.959544,13.028806,75.9624,50.450336,133.14911,104.80934
130,89.44637,10946996.328125,36.33104826948123,10.094217,7.740289,13.922879,11.652807,75.726395,51.070717,130.00366,100.980515
107,61.15996,10791302.765625,36.55428927572146,11.806877,9.248436,15.189989,13.306309,79.78674,54.18934,133.8329,105.546936
101,49.24776,27103258.46875,53.577769574499136,8.755638,7.107523,14.324451,12.746804,72.21706,49.635895,131.24219,104.044655
102,53.27158,32444185.5,52.03262714018364,8.859306,6.938247,14.420819,11.168513,72.502884,49.239864,131.53296,99.55662
100,57.034786,5706936.71875,46.77313932696842,12.314327,10.53091,14.237225,13.563341,80.91197,56.5878,130.97386,106.21875
97,49.72921,14388822.375,46.69594447560463,14.048676,12.034454,16.591906,15.507263,84.54419,59.16327,137.83025,111.07085
107,55.388542,1223040.720703125,46.284322673996485,11.732091,9.610827,14.556961,13.323813,79.62102,54.89128,131.94507,105.592575
128,48.425415,1358391.25,66.66939773051801,13.668415,10.809593,17.55618,15.319107,83.779366,57.08466,140.4521,110.61673
107,53.382973,3638523.296875,42.3382506230514,12.609117,10.446537,16.314682,14.720646,81.555466,56.43593,137.05551,109.16058
98,57.80625,4506499.7578125,41.125393294566955,12.376932,10.104405,15.361916,13.729996,81.05138,55.813393,134.33351,106.65668
121,58.729816,5486867.890625,41.1290974996147,13.263522,11.165889,16.618435,15.10828,82.938705,57.702377,137.8999,110.11226
117,51.15365,3068027.244140625,63.246510526273305,12.026986,10.680934,14.621478,13.581523,80.27777,56.854614,132.14462,106.268906
98,59.378494,3620909.7421875,43.41825956520914,11.7498,9.332431,15.49491,14.104681,79.659,54.354126,134.7208,107.61272
107,57.242954,5523097.578125,39.55455711142839,14.762215,12.07949,17.249994,16.31577,85.95786,59.2376,139.63019,112.96888
102,49.80664,1901654.73046875,54.24600359703929,12.630523,10.211406,15.996153,14.5242605,81.59769,56.011635,136.16176,108.667984
108,61.366116,2375927.4375,33.99810606225459,11.550665,8.680639,14.4285755,13.085236,79.203156,53.05938,131.55678,104.96002
141,54.466732,9067615.265625,65.57088914988304,13.17439,10.18748,16.755217,15.075516,82.75348,55.967094,138.27779,110.02674
96,54.744377,2491762.875,52.231271407947034,10.296349,8.731753,13.680852,12.159108,76.226776,53.163998,129.24551,102.421776
107,47.023003,7357872.5546875,57.29462729092711,13.093913,10.598247,16.280907,14.618249,82.5887,56.707718,136.96208,108.90226
119,49.48379,876060.3359375,81.05791597486022,11.816784,9.640484,15.781986,13.875093,79.808815,54.945835,135.54816,107.03026
111,54.91066,964479.0,50.89405259795834,6.957581,5.243695,10.400601,9.002859,66.89201,44.85048,117.95874,92.65521
96,60.01665,14187349.5,41.50835288679858,12.271608,10.077865,15.893377,14.601889,80.817566,55.76655,135.86444,108.86839
101,51.73585,1580236.53125,58.29751993076657,11.035915,8.912583,15.122123,12.970507,78.01042,53.525425,133.63162,104.64888
113,49.302444,220905.90979003906,51.87806137427578,11.917372,9.258541,16.987545,14.308031,80.036026,54.210106,138.91629,108.12807
109,48.94814,2672264.224609375,55.47752351389142,16.744776,14.410137,19.362242,18.08949,89.642296,62.823,145.10724,116.92345
115,52.824093,2436874.70703125,49.72178210034688,10.588576,8.648528,14.599907,12.631248,76.94202,52.992897,132.07724,103.73329
138,57.703907,32338415.4375,45.054028438260936,13.936452,11.836361,17.025839,15.56881,84.3241,58.835846,139.02058,111.21887
120,50.141747,2386453.59375,51.52683899404998,11.609924,6.4652033,15.199855,13.973124,79.342255,48.09529,133.85847,107.28182
117,50.47115,4103403.43359375,49.91073819439435,13.34117,10.309635,17.289074,15.174564,83.09987,56.19117,139.73196,110.27232
113,40.334206,3033668.625,70.69942842546537,13.576412,11.468942,17.735207,16.161482,83.5907,58.21988,140.92609,112.61301
108,60.02191,3510349.3125,38.873918230025225,6.4031196,5.5651336,7.9698815,7.3794847,65.0652,45.750397,107.94189,86.71638
108,52.021713,1348777.828125,49.28244142900314,10.435513,7.9401617,14.207154,12.466516,76.56851,51.506714,130.88382,103.275055
112,58.46756,10744144.25,44.253197161158596,13.8644705,11.355727,17.245247,15.87864,84.17647,58.029373,139.6144,111.94803
105,51.444233,5080144.453125,47.36273340533673,11.98418,9.330944,15.30414,14.099164,80.18587,54.352432,134.16711,107.60126
111,52.635624,474893.2294921875,44.644857823473075,12.594918,10.371201,15.6660595,13.976904,81.52579,56.300446,135.2182,107.28613
92,57.817566,1272890.9765625,39.185864574127685,12.337787,8.215605,15.754915,14.192489,80.96538,52.093925,135.46841,107.8362
92,96.501144,22126449.9375,35.39827800808254,12.659849,10.50888,15.491793,14.373707,81.665726,56.547623,134.71529,108.29253
106,54.127094,3352357.03515625,49.38087880350298,12.051501,9.636232,16.172894,14.0505,80.33548,54.93804,136.65794,107.479645
113,48.803825,3308662.953125,58.44042856966614,12.24269,10.252395,15.583932,14.081606,80.75796,56.086796,134.97879,107.55639
